"","id","speaker_id","transcript_id","gloss","part_of_speech","target_child_id"
"5245",3793348,5482,9731,"and the man hold the woman hand","coord det:art n n det:art n n",5482
"5246",3793349,5482,9729,"and the boys don't like it","coord det:art n mod v pro:per",5482
"5247",3793350,5482,9736,"but the milk carton broke","conj det:art n n adj",5482
"5248",3793352,5482,9721,"when they got there they saw a mysterious space spaceship","conj pro:sub v adv pro:sub v det:art adj",5482
"5249",3793353,5482,9732,"and they go Mcdonalds","coord pro:sub v n:prop",5482
"5250",3793354,5482,9735,"and he made a mess","coord pro:sub v det:art n",5482
"5251",3793355,5482,9738,"and she asked where would you like to go","coord pro:sub v pro:rel mod pro:per v inf v",5482
"5252",3793356,5482,9734,"that's it","pro:dem pro:per",5482
"5253",3793357,5482,9723,"and they had a dog that was just like them but it was just blue with a little bit of hair","coord pro:sub v det:art n pro:rel cop adv prep pro:obj conj pro:per cop adv n prep det:art adj n prep n",5482
"5254",3793358,5482,9739,"Lisa","n:prop",5482
"5255",3793359,5482,9725,"well","co",5482
"5256",3793360,5482,9730,"it was an alien ship","pro:per cop det:art adj n",5482
"5257",3793361,5482,9736,"and all the milk splashed out","coord qn det:art n v adv",5482
"5258",3793362,5482,9728,"then go z pick them up","adv:tem v v pro:obj adv",5482
"5259",3793364,5482,9734,"can you think of anything else to put in your story","mod pro:per v prep pro:indef post inf v prep det:poss n",5482
"5260",3793365,5482,9731,"the alien was they was car was carrying the rope with the dog in it","det:art n aux part det:art n prep det:art n prep pro:per",5482
"5261",3793366,5482,9737,"um this girl and a boy were going to the woods to go to the park","pro:dem n coord det:art n aux part prep det:art n inf v prep det:art n",5482
"5262",3793367,5482,9729,"and the girls like it","coord det:art n prep pro:per",5482
"5263",3793368,5482,9725,"they bu before they went on their spaceship and it was gone","conj pro:sub v prep det:poss coord pro:per aux part",5482
"5264",3793370,5482,9735,"he was tying his shoes","pro:sub aux part det:poss n",5482
"5265",3793371,5482,9726,"so Jamie she pulled um tommy with her","co pro:sub v adj prep pro:obj",5482
"5266",3793372,5482,9740,"one day Lisa's and Raymond's mom called we're going out to eat","det:num n n:prop coord n:prop n v pro:sub part adv inf v",5482
"5267",3793373,5482,9730,"they were coming to the park too","pro:sub aux part prep det:art n post",5482
"5268",3793375,5482,9739,"and what was the boy's name","coord pro:int cop det:art n n",5482
"5269",3793376,5482,9721,"they thought it was a ride","pro:sub v pro:per cop det:art n",5482
"5270",3793377,5482,9738,"Mcdonalds","n:prop",5482
"5271",3793378,5482,9728,"the dad and the mom and sister and the boy the dog were all xxx to somebody's house","det:art n coord det:art n coord n coord det:art n det:art n aux post prep pro:indef n",5482
"5272",3793379,5482,9736,"and then when he was trying to tie his shoe his shoe lace un um broke off","coord adv:tem conj pro:sub aux part inf v det:poss n det:poss n n v adv",5482
"5273",3793380,5482,9715,"but but Vic said oh no I don't wanna go there","conj n:prop v co co pro:sub mod v v adv",5482
"5274",3793381,5482,9729,"and they ma maybe the boys don't like it","adv det:art n mod v pro:per",5482
"5275",3793382,5482,9738,"um and they went to Mcdonalds","coord pro:sub v prep n:prop",5482
"5276",3793383,5482,9732,"and Raymond has cheeseburger","coord n:prop v",5482
"5277",3793384,5482,9735,"and his shoelace snapped","coord det:poss v",5482
"5278",3793385,5482,9726,"and she was saying come on tommy","coord pro:sub aux part v prep adj",5482
"5279",3793386,5482,9730,"they were looked like squids","pro:sub cop prep n",5482
"5280",3793388,5482,9734,"mhm","",5482
"5281",3793389,5482,9721,"but when they saw what had ca came out of the spaceship they th Sara thought it was cool","conj conj pro:sub v pro:int aux v adv prep det:art n:prop v pro:per cop adj",5482
"5282",3793390,5482,9725,"they packed all their things","pro:sub v qn det:poss n",5482
"5283",3793391,5482,9735,"and he was mad because he missed the bus","coord pro:sub cop adj conj pro:sub v det:art n",5482
"5284",3793392,5482,9738,"and they went and um like um sa Lisa I think it was or Sarah um um um didn't know she wanted","coord n:prop coord n:prop mod v pro:sub v",5482
"5285",3793394,5482,9739,"Raymond","n:prop",5482
"5286",3793395,5482,9730,"Jesse wants to see those","n:prop v inf v pro:dem",5482
"5287",3793397,5482,9734,"there's nothing I can think of","",5482
"5288",3793398,5482,9726,"and then um tommy said no I don't want to","coord adv:tem adj v co pro:sub mod v prep",5482
"5289",3793399,5482,9729,"and the little girl octopus maybe she had a dog","coord det:art adj n n adv pro:sub v det:art n",5482
"5290",3793400,5482,9737,"and a ship ca came","coord det:art n v",5482
"5291",3793401,5482,9740,"and she said where do you wanna go to eat","coord pro:sub v adv:int mod pro:per v v inf v",5482
"5292",3793402,5482,9723,"and then um Mariah was going up there","coord adv:tem n:prop aux part adv adv",5482
"5293",3793403,5482,9739,"and what w","coord pro:int",5482
"5294",3793404,5482,9731,"the old man was screaming","det:art adj n aux part",5482
"5295",3793405,5482,9725,"and they were full","coord pro:sub aux adj",5482
"5296",3793406,5482,9715,"they might be harmful","pro:sub mod cop adj",5482
"5297",3793407,5482,9730,"she was excited","pro:sub aux part",5482
"5298",3793408,5482,9732,"and vanilla chocolate chocolate ice+cream and","coord n coord",5482
"5299",3793410,5482,9728,"and then the momma and the other momma said bye","coord adv:tem det:art n coord det:art qn n v co",5482
"5300",3793411,5482,9735,"and his teacher got mad because he was late","coord det:poss n v adj conj pro:sub cop adj",5482
"5301",3793412,5482,9725,"they went back home to tell the stories to everybody they know","pro:sub v adv adv inf v det:art n prep pro:indef pro:sub v",5482
"5302",3793413,5482,9737,"and aliens came out of it","coord n v adv prep pro:per",5482
"5303",3793414,5482,9736,"and when he tried to get the bus the bus went all ar um without him because he was very late","coord conj pro:sub v inf v det:art n det:art n v prep pro:obj conj pro:sub cop adv adj",5482
"5304",3793415,5482,9715,"they might suck us into earth","pro:sub mod v pro:obj prep n",5482
"5305",3793416,5482,9731,"and he pulled the woman uh back","coord pro:sub v det:art n adv",5482
"5306",3793417,5482,9730,"come_on jer Trevor","co n:prop",5482
"5307",3793418,5482,9723,"but Jorge was scared","conj n:prop aux part",5482
"5308",3793419,5482,9726,"and then um Jamie decided to go by herself","coord adv:tem n:prop v inf v prep pro:refl",5482
"5309",3793420,5482,9729,"and they turn","coord pro:sub v",5482
"5310",3793423,5482,9730,"let's look at those little squid aliens","v cop prep pro:dem adj n n",5482
"5311",3793424,5482,9715,"they might they might um","pro:sub mod",5482
"5312",3793425,5482,9723,"so he was struggling and trying not to go by the aliens","co pro:sub aux part coord part neg inf v prep det:art n",5482
"5313",3793426,5482,9721,"but mark didn't like it at all","conj n mod v pro:per prep pro:indef",5482
"5314",3793427,5482,9737,"and the boy was scared","coord det:art n aux part",5482
"5315",3793428,5482,9740,"and they screamed out at the same time Mcdonalds","coord pro:sub v adv prep det:art adj n n:prop",5482
"5316",3793430,5482,9729,"they go home or go somewhere out in the woods sit down to eat","pro:sub v n coord v n adv prep det:art n v adv inf v",5482
"5317",3793431,5482,9738,"but the mom and um the mother and the p boy knew what they wanted","conj det:art n coord det:art n v pro:int pro:sub v",5482
"5318",3793432,5482,9731,"and uh and the alien was was si was saying hello","coord det:art n aux part co",5482
"5319",3793434,5482,9732,"no chocolate ice+cream","qn n",5482
"5320",3793435,5482,9715,"settle down settle down","v adv v adv",5482
"5321",3793436,5482,9730,"I don't think so said Trevor","pro:sub mod v conj v n:prop",5482
"5322",3793437,5482,9739,"what","pro:int",5482
"5323",3793438,5482,9737,"the girl went over to them","det:art n v adv prep pro:obj",5482
"5324",3793439,5482,9721,"mark said no please","n v co co",5482
"5325",3793441,5482,9732,"that is it","pro:dem cop pro:per",5482
"5326",3793443,5482,9715,"okay um okay um it won't be that bad at least to talk to aliens","co pro:per mod cop pro:dem adj prep n inf v prep n",5482
"5327",3793444,5482,9740,"and they both hoped into the car and rided to Mcdonalds rode no drive to Mcdonalds","coord pro:sub post v prep det:art n coord n prep n:prop",5482
"5328",3793446,5482,9721,"don't let me don't make me go there","mod v pro:obj v adv",5482
"5329",3793447,5482,9730,"they had a dog that is furry and weird","pro:sub v det:art n pro:rel cop n coord adj",5482
"5330",3793448,5482,9723,"and then the ship lifted off again","coord adv:tem det:art n v adv adv",5482
"5331",3793449,5482,9732,"and vanilla milkshake","coord n",5482
"5332",3793450,5482,9736,"and then when he ran to school the teacher said that he was um the p teacher or the principal um said that he's too late","coord adv:tem conj pro:sub v prep n det:art n v pro:rel pro:sub adv adj",5482
"5333",3793451,5482,9737,"and uh she was scared when they ran","coord pro:sub aux part conj pro:sub v",5482
"5334",3793452,5482,9731,"and they were so happy that they s they saw the world","coord pro:sub cop adv adj pro:rel pro:sub v det:art n",5482
"5335",3793453,5482,9729,"octopus","n",5482
"5336",3793454,5482,9728,"uh the girl was at picnic table","det:art n cop prep n n",5482
"5337",3793455,5482,9738,"uh the boy wanted a um a um cheeseburger with a with fries and a vanilla shake","det:art n part det:art prep n coord det:art n n",5482
"5338",3793456,5482,9726,"and she talked to them","coord pro:sub v prep pro:obj",5482
"5339",3793458,5482,9729,"face eyeball mouth ugly","n n adj",5482
"5340",3793459,5482,9737,"and the girl ran with him","coord det:art n v prep pro:obj",5482
"5341",3793460,5482,9732,"and Lisa Lisa","coord n:prop",5482
"5342",3793461,5482,9741,"the mom got home","det:art n v n",5482
"5343",3793462,5482,9730,"the dad alien squid got luggages","det:art n adj n v n",5482
"5344",3793463,5482,9726,"and they said hello","coord pro:sub v n",5482
"5345",3793464,5482,9721,"she thought it was she so she bu grabbed him by his wr by his arm and pulled him over","co pro:sub v pro:obj prep det:poss n coord v pro:obj adv",5482
"5346",3793465,5482,9728,"and the dad um and and the mommy said hi","coord det:art n coord det:art n v co",5482
"5347",3793468,5482,9715,"and then the a uh and then the alien spotted us","coord adv:tem det:art n v pro:obj",5482
"5348",3793471,5482,9726,"and it was a mom a dad that was just getting off","coord pro:per cop det:art n det:art n pro:rel aux adv part prep",5482
"5349",3793472,5482,9741,"and they were going to Mcdonalds","coord pro:sub aux part prep n:prop",5482
"5350",3793473,5482,9730,"maybe this was a forest","adv pro:dem cop det:art n",5482
"5351",3793474,5482,9732,"mhm","co",5482
"5352",3793475,5482,9739,"well I think I remembered you said um what was the girl's name","co pro:sub v pro:sub v pro:per v pro:int cop det:art n n",5482
"5353",3793476,5482,9740,"and they got to the kitchen counter","coord pro:sub v prep det:art n n",5482
"5354",3793478,5482,9730,"but I don't know","conj pro:sub mod v",5482
"5355",3793479,5482,9737,"yeah","co",5482
"5356",3793480,5482,9741,"and the two boys knew what they wanted and the girl didn't","coord det:art det:num n v pro:int pro:sub v coord det:art n mod",5482
"5357",3793481,5482,9728,"and the the mom and the dad and the sister and the dog got everywhere","coord det:art n coord det:art n coord det:art n coord det:art n v n",5482
"5358",3793482,5482,9738,"the mom wanted a sala salad","det:art n v det:art n",5482
"5359",3793483,5482,9729,"they say goodbye to them","pro:sub v co prep pro:obj",5482
"5360",3793486,5482,9715,"and then uh they just smiled","adv:tem pro:sub adv part",5482
"5361",3793487,5482,9730,"but Jesse was just so anxious to see those","conj n:prop cop adv adv adj inf v pro:dem",5482
"5362",3793488,5482,9736,"one morning me and my friend went to the park","det:num n pro:obj coord det:poss n v prep det:art n",5482
"5363",3793490,5482,9726,"and they had a little boy","coord pro:sub v det:art adj n",5482
"5364",3793491,5482,9729,"smiling happy excited","part adj part",5482
"5365",3793492,5482,9732,"Lisa order a happymeal","n:prop n det:art",5482
"5366",3793493,5482,9738,"and then um the girl finally made up her mind","coord adv:tem det:art n adv v adv det:poss n",5482
"5367",3793494,5482,9740,"and l Lisa couldn't remem decide whatted sh she wanted","coord n:prop mod v pro:int pro:sub v",5482
"5368",3793495,5482,9721,"when they s when she really saw what th they were that they were real she realized that there was alien aliens of some type some kind of weird monsters invading the park","conj pro:sub adv v pro:rel pro:sub cop adj pro:sub v pro:rel adv cop qn n prep adj n part det:art n",5482
"5369",3793496,5482,9739,"Lisa","n:prop",5482
"5370",3793498,5482,9715,"and they w and uh we were surprised that they actually smiled at us","pro:sub aux part pro:rel pro:sub adv v prep pro:obj",5482
"5371",3793499,5482,9741,"she didn't know what she wanted","pro:sub mod v pro:int pro:sub v",5482
"5372",3793500,5482,9739,"what was the boy's name","pro:int cop det:art n n",5482
"5373",3793502,5482,9737,"uhuh","",5482
"5374",3793503,5482,9726,"and they had a dog","coord pro:sub v det:art n",5482
"5375",3793505,5482,9730,"Trevor wasn't","n:prop cop",5482
"5376",3793508,5482,9736,"and we saw a big huge spaceship in the sky","coord pro:sub v det:art adj adj prep det:art n",5482
"5377",3793509,5482,9732,"and Lisa get mm","coord n:prop v",5482
"5378",3793510,5482,9728,"and then the boy was yelling","coord adv:tem det:art n aux part",5482
"5379",3793511,5482,9730,"they ran home","pro:sub v adv",5482
